Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,Temp_avg_C,HDD,CDD,Date_encoded
2017-12-02,2,78,60.0,48,62,54.5,48,100,85.1,43,9,2.4,0,30.1,30.0,30.0,0.0,6,15.555555555555555,2.7444444444444454,0.0,549
2017-12-03,3,69,63.0,55,68,62.4,55,100,97.8,87,15,6.5,0,30.0,30.0,29.9,0.0,6,17.22222222222222,1.0777777777777793,0.0,550
2017-12-04,4,81,72.7,67,72,69.6,66,100,90.3,67,15,8.8,3,29.9,29.8,29.8,0.55,2,22.61111111111111,0.0,4.31111111111111,551
2017-12-05,5,75,62.6,54,73,57.2,39,100,83.7,55,25,12.2,0,30.1,30.0,29.9,0.29,4,17.0,1.3000000000000007,0.0,552
2017-12-06,6,53,44.9,42,43,40.7,38,93,85.6,64,15,11.5,6,30.3,30.2,30.1,0.09,0,7.166666666666667,11.133333333333333,0.0,553
2017-12-07,7,46,42.2,34,43,38.1,32,93,85.2,73,20,11.2,6,30.2,30.2,30.1,0.36,2,5.666666666666668,12.633333333333333,0.0,554
2017-12-08,8,43,34.6,30,32,29.1,23,96,82.5,45,14,6.5,0,30.2,30.1,30.0,0.51,5,1.4444444444444453,16.855555555555554,0.0,555
2017-12-09,9,61,43.7,31,40,34.3,30,96,74.9,34,13,3.0,0,30.3,30.1,30.1,0.0,1,6.500000000000002,11.799999999999999,0.0,556
2017-12-10,10,64,49.3,35,40,34.6,30,97,62.1,29,7,2.9,0,30.3,30.3,30.2,0.0,3,9.611111111111109,8.688888888888892,0.0,557
2017-12-11,11,75,57.3,42,43,35.5,25,82,50.2,16,10,5.3,3,30.2,30.1,30.0,0.0,6,14.055555555555554,4.244444444444447,0.0,558
2017-12-12,12,64,53.8,41,42,32.3,27,77,46.3,25,18,8.1,0,30.2,30.1,30.1,0.0,1,12.111111111111109,6.188888888888892,0.0,559
2017-12-13,13,58,46.9,33,39,33.6,29,96,64.1,34,9,2.7,0,30.1,30.0,29.8,0.0,2,8.277777777777779,10.022222222222222,0.0,560
2017-12-14,14,64,53.7,43,47,42.9,38,93,68.8,38,14,3.5,0,30.0,29.9,29.8,0.0,3,12.055555555555557,6.244444444444444,0.0,561
2017-12-15,15,56,49.9,42,39,35.5,33,89,59.0,42,15,7.8,0,30.2,30.1,30.0,0.0,4,9.944444444444445,8.355555555555556,0.0,562
2017-12-16,16,59,51.1,39,53,41.5,33,100,72.9,39,28,9.4,0,30.1,30.0,29.8,0.0,5,10.61111111111111,7.68888888888889,0.0,563
2017-12-17,17,62,52.7,48,54,50.6,47,100,93.0,75,9,3.2,0,30.0,30.0,29.9,0.82,6,11.500000000000002,6.799999999999999,0.0,564
2017-12-18,18,67,63.2,56,67,60.8,54,100,92.2,76,18,6.4,0,30.1,30.0,30.0,0.0,0,17.333333333333332,0.9666666666666686,0.0,565
2017-12-19,19,79,72.7,66,72,69.5,66,100,90.5,72,16,10.3,0,30.0,29.9,29.8,0.05,1,22.61111111111111,0.0,4.31111111111111,566
2017-12-20,20,77,67.3,56,70,56.6,46,97,72.5,33,12,5.2,0,29.9,29.9,29.8,0.75,2,19.61111111111111,0.0,1.31111111111111,567
2017-12-21,21,79,67.3,49,71,62.3,49,100,84.8,68,14,6.8,0,29.9,29.8,29.8,0.0,3,19.61111111111111,0.0,1.31111111111111,568
2017-12-22,22,81,69.1,45,71,64.0,42,100,84.8,64,21,12.7,6,30.0,29.8,29.8,0.0,4,20.611111111111107,0.0,2.3111111111111065,569
2017-12-23,23,54,46.9,41,41,37.2,33,93,70.5,51,15,8.1,0,30.2,30.1,30.0,0.07,5,8.277777777777779,10.022222222222222,0.0,570
2017-12-24,24,68,49.8,38,45,40.3,37,100,73.3,37,22,8.0,0,30.3,30.1,30.0,0.0,6,9.888888888888888,8.411111111111113,0.0,571
2017-12-25,25,54,46.0,36,40,35.9,31,93,69.7,48,13,8.9,3,30.3,30.2,30.1,0.0,0,7.777777777777778,10.522222222222222,0.0,572
2017-12-26,26,50,48.9,48,48,42.9,37,97,81.0,61,13,10.6,7,30.2,30.1,30.1,0.0,1,9.38888888888889,8.911111111111111,0.0,573
2017-12-27,27,47,42.3,41,45,40.0,36,97,91.5,79,20,12.5,7,30.3,30.3,30.2,0.2,2,5.7222222222222205,12.57777777777778,0.0,574
2017-12-28,28,44,41.2,38,38,36.5,34,93,83.6,73,12,8.2,6,30.3,30.3,30.2,0.02,3,5.1111111111111125,13.188888888888888,0.0,575
2017-12-29,29,54,48.9,42,44,37.6,33,74,65.5,54,9,6.9,3,30.3,30.2,30.1,0.0,4,9.38888888888889,8.911111111111111,0.0,576
2017-12-30,30,58,53.5,51,53,50.0,45,97,88.1,77,12,7.8,5,30.1,30.0,30.0,0.0,5,11.944444444444445,6.355555555555556,0.0,577
2017-12-31,31,51,47.0,39,49,42.0,29,100,83.8,63,21,13.6,6,30.4,30.2,30.0,0.01,6,8.333333333333334,9.966666666666667,0.0,578
2018-01-01,1,41,34.6,30,29,16.2,11,72,48.6,29,21,14.8,7,30.6,30.5,30.4,0.0,0,1.4444444444444453,16.855555555555554,0.0,579
2018-01-02,2,34,31.2,28,21,13.9,10,74,49.6,42,14,9.9,5,30.5,30.4,30.3,0.0,3,-0.44444444444444486,18.744444444444447,0.0,580
2018-01-03,3,47,33.9,25,24,15.8,10,75,50.3,27,13,6.0,0,30.4,30.3,30.2,0.0,3,1.0555555555555547,17.244444444444447,0.0,581
2018-01-04,4,54,40.4,26,28,23.4,19,88,55.0,25,8,3.1,0,30.3,30.2,30.2,0.0,6,4.666666666666666,13.633333333333335,0.0,582
2018-01-05,5,56,45.9,37,36,32.4,27,89,60.6,40,9,5.3,0,30.3,30.3,30.2,0.0,1,7.722222222222222,10.57777777777778,0.0,583
2018-01-06,6,65,49.0,34,48,40.5,33,97,75.0,48,13,7.0,0,30.3,30.2,30.1,0.0,4,9.444444444444445,8.855555555555556,0.0,584
2018-01-07,7,68,58.8,46,63,56.2,43,100,91.5,73,15,8.3,0,30.1,29.9,29.8,0.0,6,14.88888888888889,3.4111111111111114,0.0,585
2018-01-08,8,66,59.4,47,62,50.5,42,100,74.9,42,16,10.3,0,30.0,29.9,29.8,0.33,2,15.222222222222221,3.0777777777777793,0.0,586
2018-01-09,9,54,49.9,44,51,47.1,43,97,90.2,83,13,6.7,0,30.1,30.0,29.9,0.0,5,9.944444444444445,8.355555555555556,0.0,587
2018-01-10,10,63,57.4,52,59,54.7,51,100,91.0,78,17,8.1,0,29.9,29.8,29.7,0.0,0,14.11111111111111,4.18888888888889,0.0,588
2018-01-11,11,69,59.3,41,65,55.4,26,100,87.5,55,25,11.1,0,29.9,29.7,29.6,0.01,3,15.166666666666666,3.1333333333333346,0.0,589
2018-01-12,12,48,39.4,32,24,21.4,18,57,49.2,36,22,14.5,6,30.3,30.1,30.0,0.96,5,4.111111111111111,14.18888888888889,0.0,590
2018-01-13,13,53,40.0,31,28,23.2,21,82,53.2,31,12,6.5,0,30.5,30.4,30.3,0.0,5,4.444444444444445,13.855555555555556,0.0,591
2018-01-14,14,54,40.1,28,36,28.0,23,97,65.5,35,12,6.2,0,30.5,30.4,30.3,0.0,6,4.500000000000001,13.8,0.0,592
2018-01-15,15,66,51.0,34,49,42.8,33,100,75.9,48,16,7.6,0,30.3,30.2,30.1,0.0,0,10.555555555555555,7.744444444444445,0.0,593
2018-01-16,16,54,30.3,25,51,26.2,14,97,84.7,63,28,17.7,10,30.6,30.5,30.2,0.17,1,-0.9444444444444441,19.244444444444444,0.0,594
2018-01-17,17,38,27.6,19,18,13.2,10,75,56.2,37,17,8.7,3,30.6,30.6,30.5,0.18,2,-2.4444444444444438,20.744444444444444,0.0,595
2018-01-18,18,38,31.7,22,23,17.8,13,82,58.5,40,7,4.7,0,30.5,30.4,30.3,0.0,3,-0.16666666666666707,18.46666666666667,0.0,596
2018-01-19,19,56,48.2,36,52,42.2,23,100,80.7,57,16,9.2,0,30.3,30.1,30.0,0.0,4,9.000000000000002,9.299999999999999,0.0,597
2018-01-20,20,72,61.4,52,67,60.3,52,100,96.0,81,13,7.2,0,30.0,29.9,29.9,0.07,5,16.333333333333332,1.9666666666666686,0.0,598
2018-01-21,21,74,68.5,66,68,65.4,64,100,89.9,71,24,12.2,6,29.9,29.8,29.8,0.02,6,20.27777777777778,0.0,1.9777777777777779,599
2018-01-22,22,69,61.0,43,68,41.6,25,96,54.3,22,20,9.6,0,30.0,29.9,29.8,0.6,0,16.11111111111111,2.18888888888889,0.0,600
2018-01-23,23,65,50.9,39,35,28.2,19,86,47.3,18,14,5.6,0,30.2,30.1,30.0,0.0,1,10.5,7.800000000000001,0.0,601
2018-01-24,24,66,49.7,39,33,27.5,23,73,46.4,20,14,3.9,0,30.4,30.3,30.2,0.0,2,9.833333333333336,8.466666666666665,0.0,602
2018-01-25,25,61,47.3,33,42,34.1,27,96,65.3,27,16,5.9,0,30.4,30.3,30.2,0.0,3,8.499999999999998,9.800000000000002,0.0,603
2018-01-26,26,70,58.0,45,59,53.3,42,100,85.0,68,18,9.0,3,30.2,30.1,30.1,0.0,4,14.444444444444445,3.855555555555556,0.0,604
2018-01-27,27,66,62.1,59,65,61.9,59,100,99.2,96,9,5.7,0,30.1,30.0,30.0,0.23,5,16.72222222222222,1.5777777777777793,0.0,605
2018-01-28,28,68,61.8,53,63,56.3,43,100,83.8,55,13,8.0,0,30.2,30.1,30.1,0.49,6,16.555555555555557,1.7444444444444436,0.0,606
2018-01-29,29,67,54.3,44,41,33.1,29,73,48.1,25,18,10.0,3,30.4,30.3,30.2,0.0,0,12.388888888888888,5.911111111111113,0.0,607
2018-01-30,30,61,48.8,39,37,31.2,27,73,53.2,28,12,6.5,3,30.4,30.3,30.2,0.0,1,9.333333333333332,8.966666666666669,0.0,608
2018-01-31,31,71,56.0,37,56,46.3,34,100,72.9,45,14,7.5,0,30.2,30.0,29.9,0.0,2,13.333333333333334,4.966666666666667,0.0,609
2018-02-01,1,79,66.0,54,62,56.0,45,100,72.5,48,12,5.9,0,30.1,29.9,29.9,0.0,1,18.88888888888889,0.0,0.5888888888888886,610
2018-02-02,2,61,54.3,48,51,33.6,26,75,47.0,31,25,14.3,6,30.3,30.2,30.1,0.0,4,12.388888888888888,5.911111111111113,0.0,611
2018-02-03,3,55,50.5,45,55,44.4,28,100,81.8,46,13,7.6,3,30.2,30.0,29.8,0.0,4,10.277777777777779,8.022222222222222,0.0,612
2018-02-04,4,66,61.2,56,63,59.4,55,100,94.1,84,17,6.7,0,30.0,29.9,29.8,0.04,0,16.22222222222222,2.0777777777777793,0.0,613
2018-02-05,5,60,56.2,50,57,51.9,47,100,85.7,70,12,8.1,3,30.1,30.0,29.9,0.0,2,13.444444444444446,4.855555555555554,0.0,614
2018-02-06,6,75,66.7,57,70,65.1,56,100,94.7,82,16,8.6,0,30.0,29.9,29.9,0.02,5,19.27777777777778,0.0,0.9777777777777779,615
2018-02-07,7,56,45.2,43,55,43.5,40,100,93.9,89,18,13.5,8,30.3,30.1,29.9,0.18,0,7.333333333333335,10.966666666666665,0.0,616
2018-02-08,8,57,48.7,38,49,41.5,35,93,76.9,59,16,6.0,0,30.3,30.2,30.1,0.19,3,9.277777777777779,9.022222222222222,0.0,617
2018-02-09,9,71,62.4,54,66,57.3,47,100,83.6,72,15,5.8,0,30.1,30.0,29.9,0.0,6,16.88888888888889,1.4111111111111114,0.0,618
2018-02-10,10,71,64.2,48,68,63.2,48,100,96.7,84,12,4.9,0,29.9,29.8,29.7,0.98,1,17.88888888888889,0.4111111111111114,0.0,619
2018-02-11,11,47,40.9,38,47,36.2,30,100,83.7,70,18,14.3,8,30.1,30.0,29.8,0.69,4,4.944444444444444,13.355555555555558,0.0,620
2018-02-12,12,46,41.1,36,41,36.5,31,93,83.8,73,14,10.3,8,30.3,30.2,30.1,0.0,6,5.055555555555556,13.244444444444444,0.0,621
2018-02-13,13,52,47.4,44,51,45.6,40,100,93.5,85,10,6.2,0,30.3,30.3,30.2,0.0,1,8.555555555555555,9.744444444444445,0.0,622
2018-02-14,14,79,67.3,52,69,63.9,52,100,89.7,66,12,6.8,0,30.2,30.1,30.0,0.6,2,19.61111111111111,0.0,1.31111111111111,623
2018-02-15,15,80,72.9,69,68,65.9,62,93,79.7,56,15,8.9,3,30.1,30.0,29.9,0.01,3,22.722222222222225,0.0,4.422222222222224,624
2018-02-16,16,79,71.1,65,67,65.1,60,97,82.1,64,14,6.1,0,30.0,30.0,29.9,0.0,4,21.722222222222218,0.0,3.422222222222217,625
2018-02-17,17,76,65.8,59,67,60.5,53,97,83.2,69,16,5.9,0,30.0,30.0,29.9,0.0,5,18.77777777777778,0.0,0.47777777777777786,626
2018-02-18,18,77,67.3,59,67,62.5,55,93,84.7,69,18,11.1,6,30.0,30.0,29.9,0.0,6,19.61111111111111,0.0,1.31111111111111,627
2018-02-19,19,80,73.3,70,69,66.3,64,91,79.4,58,22,14.9,10,29.9,29.9,29.8,0.0,0,22.944444444444443,0.0,4.644444444444442,628
2018-02-20,20,79,74.5,71,70,68.8,67,87,82.2,72,20,14.6,8,30.0,29.9,29.8,0.0,1,23.61111111111111,0.0,5.31111111111111,629
2018-02-21,21,75,62.9,51,73,61.6,50,100,95.6,87,15,9.2,0,30.1,30.0,29.9,0.13,2,17.166666666666668,1.1333333333333329,0.0,630
2018-02-22,22,70,60.0,51,68,58.8,50,100,95.8,90,9,5.2,0,30.1,30.1,30.0,1.61,3,15.555555555555555,2.7444444444444454,0.0,631
2018-02-23,23,79,68.5,57,70,64.9,57,100,89.5,64,20,8.9,0,30.1,30.0,29.9,0.1,4,20.27777777777778,0.0,1.9777777777777779,632
2018-02-24,24,80,74.9,73,71,68.9,64,93,82.2,58,20,9.5,0,29.9,29.8,29.7,0.01,5,23.833333333333336,0.0,5.533333333333335,633
2018-02-25,25,73,60.1,55,71,58.1,51,100,93.3,84,20,8.9,0,29.9,29.9,29.8,0.17,6,15.61111111111111,2.68888888888889,0.0,634
2018-02-26,26,70,59.9,54,58,55.5,53,100,86.8,61,14,8.3,5,30.1,30.0,29.9,1.0,0,15.5,2.8000000000000007,0.0,635
2018-02-27,27,81,68.1,60,70,64.2,58,97,87.9,62,22,11.8,6,30.0,29.9,29.9,0.0,1,20.055555555555554,0.0,1.7555555555555529,636
2018-02-28,28,83,75.8,73,70,68.1,63,90,78.1,56,21,11.0,5,29.9,29.8,29.6,0.0,2,24.333333333333332,0.0,6.033333333333331,637
2018-03-01,1,79,70.7,61,69,59.6,52,90,70.0,40,29,12.2,5,30.1,29.9,29.6,0.0,2,21.5,0.0,3.1999999999999993,638
2018-03-02,2,72,63.0,56,56,54.1,52,93,74.0,51,14,7.2,0,30.2,30.1,30.1,0.01,5,17.22222222222222,1.0777777777777793,0.0,639
2018-03-03,3,76,64.0,51,61,53.5,47,93,70.8,48,18,9.8,0,30.1,30.1,30.0,0.0,5,17.77777777777778,0.5222222222222221,0.0,640
2018-03-04,4,76,70.2,65,67,65.2,62,97,84.3,71,21,13.3,6,30.0,29.9,29.8,0.0,1,21.22222222222222,0.0,2.9222222222222207,641
2018-03-05,5,80,73.7,68,70,64.1,44,91,73.4,42,18,8.4,5,29.9,29.8,29.7,0.02,3,23.166666666666668,0.0,4.866666666666667,642
2018-03-06,6,73,63.7,55,43,31.6,21,59,33.1,16,17,9.4,3,30.1,29.9,29.9,0.0,6,17.61111111111111,0.68888888888889,0.0,643
2018-03-07,7,66,56.6,49,35,28.3,23,53,34.7,25,16,8.9,3,30.2,30.1,30.1,0.0,1,13.666666666666666,4.633333333333335,0.0,644
2018-03-08,8,66,56.0,48,43,35.5,31,71,48.2,28,14,7.4,3,30.2,30.1,30.0,0.0,4,13.333333333333334,4.966666666666667,0.0,645
2018-03-09,9,72,61.4,45,60,51.0,42,93,70.7,46,20,8.5,0,30.0,29.9,29.8,0.0,0,16.333333333333332,1.9666666666666686,0.0,646
2018-03-10,10,82,72.7,66,70,67.0,62,97,83.0,58,17,7.2,0,29.8,29.7,29.6,0.0,2,22.61111111111111,0.0,4.31111111111111,647
2018-03-11,11,79,71.6,61,70,61.6,37,93,72.3,40,26,12.5,0,30.0,29.8,29.6,0.0,5,21.999999999999996,0.0,3.6999999999999957,648
2018-03-12,12,66,56.9,48,41,38.1,35,66,50.4,36,20,9.5,0,30.2,30.1,30.0,0.01,0,13.833333333333334,4.466666666666667,0.0,649
2018-03-13,13,71,57.0,44,44,39.1,32,89,56.3,27,10,3.4,0,30.2,30.1,30.1,0.0,1,13.88888888888889,4.411111111111111,0.0,650
2018-03-14,14,71,58.0,44,48,40.0,35,82,54.9,28,12,4.4,0,30.2,30.1,30.1,0.0,2,14.444444444444445,3.855555555555556,0.0,651
2018-03-15,15,74,62.9,47,62,53.1,46,100,72.9,44,18,9.0,0,30.1,29.9,29.8,0.0,3,17.166666666666668,1.1333333333333329,0.0,652
2018-03-16,16,84,74.5,67,68,66.4,63,90,77.1,53,13,8.6,5,29.8,29.8,29.7,0.0,4,23.61111111111111,0.0,5.31111111111111,653
2018-03-17,17,82,74.1,70,70,68.1,64,93,82.2,58,16,7.6,3,29.9,29.8,29.7,0.0,5,23.388888888888886,0.0,5.088888888888885,654
2018-03-18,18,84,74.3,68,70,68.3,67,100,82.7,61,15,4.4,0,29.8,29.7,29.6,0.0,6,23.5,0.0,5.199999999999999,655
2018-03-19,19,85,74.5,67,70,53.5,32,96,59.5,15,17,9.1,5,29.7,29.6,29.5,0.0,0,23.61111111111111,0.0,5.31111111111111,656
2018-03-20,20,72,62.3,53,43,40.1,38,64,45.4,30,16,10.8,5,29.9,29.9,29.7,0.0,1,16.833333333333332,1.4666666666666686,0.0,657
2018-03-21,21,76,61.8,46,48,39.9,28,83,50.0,19,10,4.3,0,30.1,30.0,30.0,0.0,2,16.555555555555557,1.7444444444444436,0.0,658
2018-03-22,22,75,63.3,50,55,50.3,46,93,65.7,38,20,9.6,0,30.2,30.1,30.1,0.0,3,17.38888888888889,0.9111111111111114,0.0,659
2018-03-23,23,80,69.5,55,64,58.8,54,97,70.9,45,22,10.8,0,30.1,30.0,29.9,0.0,4,20.833333333333332,0.0,2.5333333333333314,660
2018-03-24,24,82,74.1,70,67,65.6,64,87,75.2,58,15,10.0,7,29.9,29.8,29.8,0.0,5,23.388888888888886,0.0,5.088888888888885,661
2018-03-25,25,84,72.5,65,69,66.5,63,100,82.8,55,22,8.6,0,29.9,29.8,29.8,0.0,6,22.5,0.0,4.199999999999999,662
2018-03-26,26,83,74.6,69,69,67.5,63,97,79.7,53,25,15.6,6,29.9,29.8,29.8,0.0,0,23.666666666666664,0.0,5.366666666666664,663
2018-03-27,27,82,74.3,73,71,68.9,66,93,83.5,58,21,13.7,9,29.9,29.9,29.8,0.0,1,23.5,0.0,5.199999999999999,664
2018-03-28,28,77,69.8,65,73,67.2,64,100,91.7,76,24,10.2,0,29.8,29.7,29.6,0.04,2,21.0,0.0,2.6999999999999993,665
2018-03-29,29,80,67.8,60,66,62.1,58,100,84.2,47,18,7.5,0,29.9,29.7,29.6,2.89,3,19.88888888888889,0.0,1.5888888888888886,666
2018-03-30,30,77,67.0,58,63,51.8,47,87,60.5,37,15,9.2,0,30.1,30.1,30.0,0.0,4,19.444444444444443,0.0,1.1444444444444422,667
2018-03-31,31,79,67.3,55,61,57.1,52,100,72.8,47,18,7.0,0,30.1,30.0,29.9,0.0,5,19.61111111111111,0.0,1.31111111111111,668
2018-04-01,1,81,70.3,61,67,62.3,60,100,78.0,52,15,7.2,0,29.9,29.9,29.8,0.0,3,21.27777777777778,0.0,2.977777777777778,669
2018-04-02,2,84,74.8,69,69,67.5,65,96,79.5,53,21,9.1,3,29.8,29.8,29.7,0.0,6,23.77777777777778,0.0,5.477777777777778,670
2018-04-03,3,85,76.8,69,70,67.5,62,87,73.7,55,20,11.2,3,29.9,29.7,29.6,0.0,6,24.88888888888889,0.0,6.588888888888889,671
2018-04-04,4,73,64.0,55,64,43.4,33,90,51.6,25,23,14.8,6,30.1,30.0,29.9,0.01,2,17.77777777777778,0.5222222222222221,0.0,672
2018-04-05,5,73,64.8,53,67,56.1,44,93,74.0,61,17,11.3,0,30.1,30.0,29.8,0.0,4,18.22222222222222,0.07777777777777928,0.0,673
2018-04-06,6,80,74.6,70,71,69.1,67,93,83.3,71,14,10.0,5,29.8,29.7,29.6,0.0,0,23.666666666666664,0.0,5.366666666666664,674
2018-04-07,7,74,61.2,48,71,58.9,44,100,91.7,83,20,10.5,0,29.9,29.7,29.6,0.29,2,16.22222222222222,2.0777777777777793,0.0,675
2018-04-08,8,57,50.5,46,53,45.6,41,89,83.3,77,15,7.6,0,29.9,29.8,29.7,0.0,5,10.277777777777779,8.022222222222222,0.0,676
2018-04-09,9,64,58.3,54,58,55.2,52,100,89.6,78,13,8.1,3,30.1,29.9,29.7,0.01,1,14.61111111111111,3.68888888888889,0.0,677
2018-04-10,10,78,65.7,54,55,49.6,46,90,59.9,34,14,8.8,0,30.2,30.1,30.1,0.02,3,18.72222222222222,0.0,0.4222222222222207,678
2018-04-11,11,80,65.0,48,57,50.0,46,96,62.5,32,14,6.0,0,30.1,30.1,29.9,0.0,6,18.333333333333332,0.0,0.03333333333333144,679
2018-04-12,12,82,71.4,58,67,62.5,57,100,75.4,52,22,12.4,3,29.9,29.8,29.7,0.0,1,21.888888888888893,0.0,3.588888888888892,680
2018-04-13,13,83,77.5,72,73,70.3,67,87,78.8,58,20,14.2,8,29.7,29.6,29.5,0.0,4,25.27777777777778,0.0,6.977777777777778,681
2018-04-14,14,79,61.0,51,72,50.4,35,97,71.0,33,28,12.5,0,29.9,29.8,29.6,0.28,5,16.11111111111111,2.18888888888889,0.0,682
2018-04-15,15,69,57.0,47,42,34.6,30,71,46.3,23,20,9.9,0,30.1,30.0,29.9,0.17,6,13.88888888888889,4.411111111111111,0.0,683
2018-04-16,16,80,63.8,45,52,43.1,37,90,52.8,24,14,6.1,0,30.2,30.1,30.0,0.0,0,17.666666666666668,0.6333333333333329,0.0,684
2018-04-17,17,83,71.8,61,63,57.9,53,87,64.6,37,17,11.5,5,30.0,29.9,29.8,0.0,1,22.11111111111111,0.0,3.81111111111111,685
2018-04-18,18,81,73.3,68,67,64.3,63,90,74.3,56,13,6.8,0,30.0,29.9,29.8,0.0,2,22.944444444444443,0.0,4.644444444444442,686
2018-04-19,19,77,68.9,60,61,43.3,36,73,41.4,27,17,10.8,5,30.2,30.1,30.0,0.0,3,20.500000000000004,0.0,2.200000000000003,687
2018-04-20,20,67,59.6,52,53,46.4,41,81,62.4,49,16,10.0,3,30.2,30.1,30.0,0.0,4,15.333333333333334,2.966666666666667,0.0,688
2018-04-21,21,73,67.9,59,70,64.1,53,100,87.8,78,20,11.3,0,30.0,29.9,29.8,0.0,5,19.944444444444446,0.0,1.6444444444444457,689
2018-04-22,22,72,65.1,58,69,58.8,52,100,81.7,51,17,9.8,3,29.9,29.9,29.8,1.12,6,18.388888888888886,0.0,0.08888888888888502,690
2018-04-23,23,79,66.3,51,55,52.0,49,96,63.6,38,17,6.3,0,30.0,29.9,29.8,0.0,0,19.055555555555557,0.0,0.7555555555555564,691
2018-04-24,24,85,71.5,56,61,57.8,55,97,65.8,38,9,3.0,0,30.0,29.9,29.9,0.0,1,21.944444444444443,0.0,3.644444444444442,692
2018-04-25,25,85,73.4,61,65,60.8,53,97,67.1,44,18,6.2,0,30.0,29.9,29.8,0.0,2,23.000000000000004,0.0,4.700000000000003,693
2018-04-26,26,77,65.2,54,54,49.3,45,83,58.9,32,14,8.4,0,29.9,29.9,29.8,0.0,3,18.444444444444443,0.0,0.14444444444444215,694
2018-04-27,27,80,67.2,55,54,51.9,48,89,61.3,35,10,5.0,0,30.0,29.9,29.9,0.0,4,19.555555555555557,0.0,1.2555555555555564,695
2018-04-28,28,83,70.8,57,60,54.4,49,93,60.7,31,13,3.5,0,30.0,29.9,29.9,0.0,5,21.555555555555557,0.0,3.2555555555555564,696
2018-04-29,29,82,71.0,59,63,57.5,53,97,66.1,37,20,7.8,0,30.0,30.0,29.9,0.0,6,21.666666666666668,0.0,3.366666666666667,697
2018-04-30,30,80,69.8,56,66,62.8,56,100,79.8,52,21,11.0,0,30.0,30.0,29.9,0.0,0,21.0,0.0,2.6999999999999993,698
2018-05-01,1,80,74.1,70,70,68.6,66,93,82.9,69,22,13.9,7,29.9,29.9,29.9,0.0,4,23.388888888888886,0.0,5.088888888888885,699
2018-05-02,2,85,78.3,74,74,70.9,69,87,78.3,63,23,14.5,8,29.9,29.9,29.9,0.0,0,25.72222222222222,0.0,7.422222222222221,700
2018-05-03,3,86,79.0,75,72,70.6,69,90,76.3,57,21,14.4,10,29.9,29.9,29.9,0.0,0,26.11111111111111,0.0,7.81111111111111,701
2018-05-04,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,23.833333333333336,0.0,5.533333333333335,702
2018-05-05,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,21.833333333333332,0.0,3.5333333333333314,703
2018-05-06,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,24.055555555555557,0.0,5.755555555555556,704
2018-05-07,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,25.72222222222222,0.0,7.422222222222221,705
2018-05-08,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,26.11111111111111,0.0,7.81111111111111,706
2018-05-09,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,25.611111111111107,0.0,7.3111111111111065,707
2018-05-10,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,25.055555555555554,0.0,6.755555555555553,708
2018-05-11,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,26.555555555555557,0.0,8.255555555555556,709
2018-05-12,12,88,79.5,74,73,71.8,70,93,78.5,57,20,11.0,3,29.9,29.9,29.8,0.0,2,26.38888888888889,0.0,8.088888888888889,710
2018-05-13,13,90,80.6,71,74,71.9,70,100,77.0,53,18,8.2,0,29.9,29.9,29.8,0.0,6,26.999999999999996,0.0,8.699999999999996,711
2018-05-14,14,91,80.3,70,74,68.9,60,100,71.5,35,17,6.7,0,29.9,29.9,29.8,0.0,0,26.833333333333332,0.0,8.533333333333331,712
2018-05-15,15,92,81.0,66,72,66.4,60,100,65.2,34,10,4.4,0,29.9,29.8,29.7,0.0,1,27.22222222222222,0.0,8.92222222222222,713
2018-05-16,16,94,82.2,69,71,65.1,58,96,60.0,30,12,5.1,0,29.9,29.8,29.7,0.0,2,27.88888888888889,0.0,9.588888888888889,714
2018-05-17,17,96,84.2,73,72,66.8,61,91,58.8,32,10,5.0,0,29.8,29.7,29.7,0.0,3,29.0,0.0,10.7,715
2018-05-18,18,93,82.0,74,73,70.6,66,97,70.7,42,15,8.7,0,29.8,29.7,29.7,0.0,4,27.77777777777778,0.0,9.477777777777778,716
2018-05-19,19,92,82.2,76,73,71.5,68,91,72.2,45,21,12.4,6,29.8,29.8,29.7,0.0,5,27.88888888888889,0.0,9.588888888888889,717
2018-05-20,20,85,76.3,68,76,72.4,68,100,88.2,63,25,10.8,0,29.9,29.9,29.8,0.0,6,24.61111111111111,0.0,6.31111111111111,718
2018-05-21,21,84,74.3,68,76,70.7,68,100,89.2,65,14,5.6,0,29.9,29.9,29.8,1.06,0,23.5,0.0,5.199999999999999,719
